# Edges (u,v,w)
1 2 3
2 3 10
2 4 7
3 5 10
3 6 5
4 7 3
4 8 1
5 9 5
5 10 4
6 11 1
6 12 4
7 13 1
7 14 8
8 15 4
8 16 2
9 17 10
9 18 4
10 19 2
10 20 4
11 21 1
11 22 7
12 23 5
12 24 10
13 25 6
13 26 3
14 27 9
14 28 3
15 29 7
15 30 4
16 31 10
16 32 5
17 33 3
17 34 2
18 35 8
18 36 5
19 37 6
19 38 8
20 39 1
20 40 6
21 41 8
21 42 8
22 43 9
22 44 10
23 45 3
23 46 3
24 47 3
24 48 1
25 49 1
25 50 5
26 51 1
26 52 3
27 53 6
27 54 5
28 55 9
28 56 3
29 57 7
29 58 9
30 59 5
30 60 8
31 61 10
31 62 5
32 63 4
32 64 4
33 65 6
33 66 6
34 67 10
34 68 7
35 69 6
35 70 7
36 71 9
36 72 10
37 73 1
37 74 5
38 75 6
38 76 9
39 77 6
39 78 1
40 79 9
40 80 9
41 81 3
41 82 3
42 83 2
42 84 3
43 85 1
43 86 2
44 87 9
44 88 3
45 89 6
45 90 2
46 91 8
46 92 5
47 93 2
47 94 9
48 95 6
48 96 8
49 97 10
49 98 8
50 99 1
50 100 5
51 101 7
51 102 7
52 103 10
52 104 6
53 105 5
53 106 4
54 107 7
54 108 5
55 109 6
55 110 3
56 111 2
56 112 10
57 113 5
57 114 10
58 115 8
58 116 8
59 117 8
59 118 7
60 119 2
60 120 2
61 121 3
61 122 9
62 123 4
62 124 5
63 125 10
63 126 2
64 127 6
64 128 9
65 129 5
65 130 10
66 131 8
66 132 1
67 133 10
67 134 3
68 135 5
68 136 6
69 137 9
69 138 5
70 139 9
70 140 4
71 141 10
71 142 6
72 143 9
72 144 1
73 145 9
73 146 9
74 147 2
74 148 3
75 149 4
75 150 7
76 151 3
76 152 8
77 153 6
77 154 8
78 155 10
78 156 7
79 157 9
79 158 2
80 159 6
80 160 2
81 161 4
81 162 4
82 163 8
82 164 1
83 165 8
83 166 8
84 167 1
84 168 8
85 169 9
85 170 4
86 171 6
86 172 1
87 173 10
87 174 9
88 175 9
88 176 5
89 177 9
89 178 6
90 179 8
90 180 4
91 181 9
91 182 1
92 183 4
92 184 3
93 185 8
93 186 2
94 187 2
94 188 6
95 189 8
95 190 2
96 191 4
96 192 10
97 193 7
97 194 5
98 195 5
98 196 10
99 197 4
99 198 6
100 199 10
100 200 5
